Estado,Municipio,Colonia,Codigo
Distrito Federal,Gustavo A. Madero,S C T Vallejo,7700
Distrito Federal,Gustavo A. Madero,Nueva Industrial Vallejo,7700
Distrito Federal,Gustavo A. Madero,Cien Metros,7700
Distrito Federal,Gustavo A. Madero,Siete Maravillas,7707
Distrito Federal,Gustavo A. Madero,Torres Lindavista,7708
Distrito Federal,Gustavo A. Madero,Lasalle,7709
Distrito Federal,Gustavo A. Madero,La Patera Vallejo,7710
Distrito Federal,Gustavo A. Madero,Lindavista Vallejo I Sección,7720
Distrito Federal,Gustavo A. Madero,Montevideo,7730
Distrito Federal,Gustavo A. Madero,San Bartolo Atepehuacan,7730
Distrito Federal,Gustavo A. Madero,Churubusco Tepeyac,7730
Distrito Federal,Gustavo A. Madero,Instituto Politécnico Nacional,7738
Distrito Federal,Gustavo A. Madero,Planetario Lindavista,7739
Distrito Federal,Gustavo A. Madero,Valle del Tepeyac,7740
Distrito Federal,Gustavo A. Madero,Nueva Vallejo,7750
Distrito Federal,Gustavo A. Madero,Lindavista Vallejo III Sección,7754
Distrito Federal,Gustavo A. Madero,Lindavista Vallejo II Sección,7755
Distrito Federal,Gustavo A. Madero,Magdalena de las Salinas,7760
Distrito Federal,Gustavo A. Madero,Panamericana,7770
Distrito Federal,Gustavo A. Madero,Ampliación Panamericana,7770
Distrito Federal,Gustavo A. Madero,Defensores de La República,7780
Distrito Federal,Gustavo A. Madero,Héroe de Nacozari,7780
Distrito Federal,Gustavo A. Madero,Guadalupe Victoria,7790
Distrito Federal,Gustavo A. Madero,Vallejo Poniente,7790
Distrito Federal,Gustavo A. Madero,Industrial,7800
Distrito Federal,Gustavo A. Madero,Estrella,7810
Distrito Federal,Gustavo A. Madero,Tres Estrellas,7820
Distrito Federal,Gustavo A. Madero,Aragón Inguarán,7820
Distrito Federal,Gustavo A. Madero,Gertrudis Sánchez 1a Sección,7830
Distrito Federal,Gustavo A. Madero,Gertrudis Sánchez 3a Sección,7838
Distrito Federal,Gustavo A. Madero,Gertrudis Sánchez 2a Sección,7839
Distrito Federal,Gustavo A. Madero,Guadalupe Tepeyac,7840
Distrito Federal,Gustavo A. Madero,7 de Noviembre,7840
Distrito Federal,Gustavo A. Madero,Bondojito,7850
Distrito Federal,Gustavo A. Madero,Faja de Oro,7850
Distrito Federal,Gustavo A. Madero,Ampliación Emiliano Zapata,7858
Distrito Federal,Gustavo A. Madero,Ampliación Mártires de Río Blanco,7859
Distrito Federal,Gustavo A. Madero,La Joyita,7860
Distrito Federal,Gustavo A. Madero,Tablas de San Agustín,7860
Distrito Federal,Gustavo A. Madero,Belisario Domínguez,7869
Distrito Federal,Gustavo A. Madero,Vallejo,7870
Distrito Federal,Gustavo A. Madero,Guadalupe Insurgentes,7870
Distrito Federal,Gustavo A. Madero,Mártires de Río Blanco,7880
Distrito Federal,Gustavo A. Madero,Emiliano Zapata,7889
Distrito Federal,Gustavo A. Madero,La Joya,7890
Distrito Federal,Gustavo A. Madero,Cuchilla La Joya,7890
Distrito Federal,Gustavo A. Madero,Nueva Tenochtitlan,7890
Distrito Federal,Gustavo A. Madero,La Malinche,7899
Distrito Federal,Gustavo A. Madero,Cuchilla del Tesoro,7900
Distrito Federal,Gustavo A. Madero,Frente Cuchilla del Tesoro,7909
Distrito Federal,Gustavo A. Madero,San Juan de Aragón VII Sección,7910
Distrito Federal,Gustavo A. Madero,San Juan de Aragón VI Sección,7918
Distrito Federal,Gustavo A. Madero,Ex Ejido San Juan de Aragón Sector 32,7919
Distrito Federal,Gustavo A. Madero,San Juan de Aragón,7920
Distrito Federal,Gustavo A. Madero,El Olivo,7920
Distrito Federal,Gustavo A. Madero,Indeco,7930
Distrito Federal,Gustavo A. Madero,Héroes de Chapultepec,7939
Distrito Federal,Gustavo A. Madero,Ex Ejido San Juan de Aragón Sector 33,7940
Distrito Federal,Gustavo A. Madero,San Juan de Aragón,7950
Distrito Federal,Gustavo A. Madero,La Cuchilla,7958
Distrito Federal,Gustavo A. Madero,Aragón FOVISSSTE,7959
Distrito Federal,Gustavo A. Madero,Ex Escuela de Tiro,7960
Distrito Federal,Gustavo A. Madero,Fernando Casas Alemán,7960
Distrito Federal,Gustavo A. Madero,Héroes de Cerro Prieto,7960
Distrito Federal,Gustavo A. Madero,San Juan de Aragón I Sección,7969
Distrito Federal,Gustavo A. Madero,San Juan de Aragón II Sección,7969
Distrito Federal,Gustavo A. Madero,San Juan de Aragón III Sección,7970
Distrito Federal,Gustavo A. Madero,San Juan de Aragón IV Sección,7979
Distrito Federal,Gustavo A. Madero,San Juan de Aragón V Sección,7979
Distrito Federal,Gustavo A. Madero,Narciso Bassols,7980
Distrito Federal,Gustavo A. Madero,Modulo Social FOVISSSTE,7980
Distrito Federal,Gustavo A. Madero,C.T.M. Aragón,7990
Distrito Federal,Iztacalco,Gabriel Ramos Millán Sección Bramadero,8000
Distrito Federal,Iztacalco,Delegación Política Iztacalco,8009
Distrito Federal,Iztacalco,Ex-Ejido de La Magdalena Mixiuhca,8010
Distrito Federal,Iztacalco,Ampliación Gabriel Ramos Millán,8020
Distrito Federal,Iztacalco,Mujeres Ilustres,8029
Distrito Federal,Iztacalco,Gabriel Ramos Millán Sección Cuchilla,8030
Distrito Federal,Iztacalco,Talleres,8040
Distrito Federal,Iztacalco,Carlos Zapata Vela,8040
Distrito Federal,Iztacalco,Agrícola Pantitlan,8100
Distrito Federal,Iztacalco,Agua Caliente,8160
Distrito Federal,Iztacalco,Las Rosas,8170
Distrito Federal,Iztacalco,Residencial Zaragoza,8180
Distrito Federal,Iztacalco,Belisario Domínguez INFONAVIT,8188
Distrito Federal,Iztacalco,Flores Magón INFONAVIT,8189
Distrito Federal,Iztacalco,Viaducto Piedad,8200
Distrito Federal,Iztacalco,Nueva Santa Anita,8210
Distrito Federal,Iztacalco,San Pedro,8220
Distrito Federal,Iztacalco,San Francisco Xicaltongo,8230
Distrito Federal,Iztacalco,Santiago Norte,8240
Distrito Federal,Iztacalco,Santa Anita,8300
Distrito Federal,Iztacalco,La Cruz,8310
Distrito Federal,Iztacalco,Fraccionamiento Coyuya,8320
Distrito Federal,Iztacalco,Granjas Princess,8400
Distrito Federal,Iztacalco,Granjas México,8400
Distrito Federal,Iztacalco,Mario Moreno,8400
Distrito Federal,Iztacalco,Cuchilla Agrícola Oriental,8420
Distrito Federal,Iztacalco,Agrícola Oriental,8500
Distrito Federal,Iztacalco,El Rodeo,8510
Distrito Federal,Iztacalco,Hermanos Blancas,8520
Distrito Federal,Iztacalco,Sur 12C FOVISSSTE,8560
Distrito Federal,Iztacalco,Sur 20 INFONAVIT,8580
Distrito Federal,Iztacalco,La Asunción,8600
Distrito Federal,Iztacalco,Zapotla,8610
Distrito Federal,Iztacalco,5 de Diciembre FOVISSSTE,8619
Distrito Federal,Iztacalco,Los Reyes,8620
Distrito Federal,Iztacalco,Mercados 1,8620
Distrito Federal,Iztacalco,Mercados 2,8620
Distrito Federal,Iztacalco,San Miguel,8650
Distrito Federal,Iztacalco,Juventino Rosas,8700
Distrito Federal,Iztacalco,Tlazintla,8710
Distrito Federal,Iztacalco,Gabriel Ramos Millán Sección Tlacotal,8720
Distrito Federal,Iztacalco,Gabriel Ramos Millán,8730
Distrito Federal,Iztacalco,INPI Picos,8760
Distrito Federal,Iztacalco,Los Picos de Iztacalco Sección 2a,8760
Distrito Federal,Iztacalco,Los Picos de Iztacalco Sección 1b,8760
Distrito Federal,Iztacalco,Los Picos de Iztacalco Sección 1a,8770
Distrito Federal,Iztacalco,Santiago Sur,8800
Distrito Federal,Iztacalco,Reforma Iztaccihuatl Norte,8810
Distrito Federal,Iztacalco,Maestros de Iztacalco,8820
Distrito Federal,Iztacalco,Santiago,8820
Distrito Federal,Iztacalco,Militar Marte,8830
Distrito Federal,Iztacalco,Reforma Iztaccihuatl Sur,8840
Distrito Federal,Iztacalco,INFONAVIT Iztacalco,8900
Distrito Federal,Iztacalco,Santa Cruz,8910
Distrito Federal,Iztacalco,Jardines Tecma,8920
Distrito Federal,Iztacalco,Campamento 2 de Octubre,8930
Distrito Federal,Iztacalco,Mártires de Tlatelolco,8930
Distrito Federal,Iztapalapa,La Asunción,9000
Distrito Federal,Iztapalapa,San Lucas,9000
Distrito Federal,Iztapalapa,San Pedro,9000
Distrito Federal,Iztapalapa,San Pablo,9000
Distrito Federal,Iztapalapa,San Ignacio,9000
Distrito Federal,Iztapalapa,San José,9000
Distrito Federal,Iztapalapa,Santa Bárbara,9000
Distrito Federal,Iztapalapa,Delegación Política Iztapalapa,9009
Distrito Federal,Iztapalapa,Real del Moral,9010
Distrito Federal,Iztapalapa,Dr. Alfonso Ortiz Tirado,9020
Distrito Federal,Iztapalapa,Paseos de Churubusco,9030
Distrito Federal,Iztapalapa,Central de Abasto,9040
Distrito Federal,Iztapalapa,Paseos de Churubusco FOVISSSTE,9040
Distrito Federal,Iztapalapa,Sector Popular,9060
Distrito Federal,Iztapalapa,Escuadrón 201,9060
Distrito Federal,Iztapalapa,Granjas de San Antonio,9070
Distrito Federal,Iztapalapa,Xopa,9080
Distrito Federal,Iztapalapa,Cacama,9080
Distrito Federal,Iztapalapa,Unidad Modelo,9089
Distrito Federal,Iztapalapa,Héroes de Churubusco,9090
Distrito Federal,Iztapalapa,Mexicaltzingo,9099
Distrito Federal,Iztapalapa,Juan Escutia,9100
Distrito Federal,Iztapalapa,La Valenciana,9110
Distrito Federal,Iztapalapa,Voceadores de México,9120
Distrito Federal,Iztapalapa,San Lorenzo Xicotencatl,9130
Distrito Federal,Iztapalapa,Santa Martha Acatitla Norte,9140
Distrito Federal,Iztapalapa,Fuentes de Zaragoza,9150
Distrito Federal,Iztapalapa,La Concordia,9150
Distrito Federal,Iztapalapa,Predio el Brillante,9160
Distrito Federal,Iztapalapa,Solidaridad,9160
Distrito Federal,Iztapalapa,La Colmena,9170
Distrito Federal,Iztapalapa,Ermita Zaragoza,9180
Distrito Federal,Iztapalapa,Unidad Vicente Guerrero,9200
Distrito Federal,Iztapalapa,Complejo Industrial Ecológico,9207
Distrito Federal,Iztapalapa,Chinampac de Juárez,9208
Distrito Federal,Iztapalapa,Chinampac de Juárez Frente IX,9208
Distrito Federal,Iztapalapa,Hacienda de las Flores,9208
Distrito Federal,Iztapalapa,Chinampac de Juárez Frente X,9208
Distrito Federal,Iztapalapa,6 de Octubre,9208
Distrito Federal,Iztapalapa,Los Cedros,9208
Distrito Federal,Iztapalapa,Chinampac de Juárez Frente XI,9208
Distrito Federal,Iztapalapa,Chinampac de Juárez Frente VII,9208
Distrito Federal,Iztapalapa,Chinampac de Juárez Frente VIII,9208
Distrito Federal,Iztapalapa,Chinampac de Juárez Frente VI,9208
Distrito Federal,Iztapalapa,Purísima,9209
Distrito Federal,Iztapalapa,Renovación,9209
Distrito Federal,Iztapalapa,Tepalcates I,9210
Distrito Federal,Iztapalapa,Tepalcates,9210
Distrito Federal,Iztapalapa,Moras Primavera,9210
Distrito Federal,Iztapalapa,Reforma Educativa,9219
Distrito Federal,Iztapalapa,Unidad Ejército Constitucionalista,9220
Distrito Federal,Iztapalapa,Rotaria,9226
Distrito Federal,Iztapalapa,Cabeza de Juárez,9227
Distrito Federal,Iztapalapa,Lienzo Charro,9227
Distrito Federal,Iztapalapa,Ignacio Zaragoza,9228
Distrito Federal,Iztapalapa,Guelatao Benito Juárez,9229
Distrito Federal,Iztapalapa,José Maria Morelos y Pavón,9230
Distrito Federal,Iztapalapa,Álvaro Obregón,9230
Distrito Federal,Iztapalapa,Ejercito de Oriente,9230
Distrito Federal,Iztapalapa,El Paraíso,9230
Distrito Federal,Iztapalapa,Peñón Viejo,9233
Distrito Federal,Iztapalapa,Ejercito de Oriente Zona Peñon,9239
Distrito Federal,Iztapalapa,Progresista,9240
Distrito Federal,Iztapalapa,Albarrada,9249
Distrito Federal,Iztapalapa,Plutarco Elías Calles,9250
Distrito Federal,Iztapalapa,La Regadera,9250
Distrito Federal,Iztapalapa,Las Américas,9250
Distrito Federal,Iztapalapa,Constitución de 1917,9260
Distrito Federal,Iztapalapa,Colonial Iztapalapa,9270
Distrito Federal,Iztapalapa,Jacarandas,9280
Distrito Federal,Iztapalapa,Cuartos de Tlatelolco,9290
Distrito Federal,Iztapalapa,Luis Donaldo Colosio,9290
Distrito Federal,Iztapalapa,Santa Cruz Meyehualco,9290
Distrito Federal,Iztapalapa,Guadalupe del Moral,9300
Distrito Federal,Iztapalapa,Leyes de Reforma 3a Sección,9310
Distrito Federal,Iztapalapa,Leyes de Reforma 2a Sección,9310
Distrito Federal,Iztapalapa,Leyes de Reforma 1a Sección,9310
Distrito Federal,Iztapalapa,Cuchilla del Moral,9319
Distrito Federal,Iztapalapa,Sideral,9320
Distrito Federal,Iztapalapa,Margarita Maza de Juárez,9330
Distrito Federal,Iztapalapa,Albarrada,9350
Distrito Federal,Iztapalapa,Eva Sámano de López Mateos,9359
Distrito Federal,Iztapalapa,INFONAVIT,9360
Distrito Federal,Iztapalapa,Ermita Iztapalapa,9360
Distrito Federal,Iztapalapa,Ampliación San Miguel,9360
Distrito Federal,Iztapalapa,Hidalgo y Mina,9360
Distrito Federal,Iztapalapa,San Miguel,9360
Distrito Federal,Iztapalapa,Norma FOVISSSTE,9366
Distrito Federal,Iztapalapa,P.R.I.,9368
Distrito Federal,Iztapalapa,Alborada,9369
Distrito Federal,Iztapalapa,El Gavilán,9369
Distrito Federal,Iztapalapa,Gama Gavilán,9369
Distrito Federal,Iztapalapa,El Sifón,9400
Distrito Federal,Iztapalapa,San Juanico Nextipac,9400
Distrito Federal,Iztapalapa,La Viga,9400
Distrito Federal,Iztapalapa,Jardines de Churubusco,9410
Distrito Federal,Iztapalapa,Aculco,9410
Distrito Federal,Iztapalapa,San José Aculco,9410
Distrito Federal,Iztapalapa,Magdalena Atlazolpa,9410
Distrito Federal,Iztapalapa,Los Picos VI-B,9420
Distrito Federal,Iztapalapa,Nueva Rosita,9420
Distrito Federal,Iztapalapa,Purísima Atlazolpa,9429
Distrito Federal,Iztapalapa,Apatlaco,9430
Distrito Federal,Iztapalapa,El Triunfo,9430
Distrito Federal,Iztapalapa,Secretaria de la Reforma Agraria,9437
Distrito Federal,Iztapalapa,Ampliación El Triunfo,9438
Distrito Federal,Iztapalapa,Zacahuitzco,9440
Distrito Federal,Iztapalapa,San Andrés Tetepilco,9440
Distrito Federal,Iztapalapa,El Retoño,9440
Distrito Federal,Iztapalapa,Banjidal,9450
Distrito Federal,Iztapalapa,Justo Sierra,9460
Distrito Federal,Iztapalapa,Sinatel,9470
Distrito Federal,Iztapalapa,Ampliación Sinatel,9479
Distrito Federal,Iztapalapa,El Prado,9480
Distrito Federal,Iztapalapa,Santa María Aztahuacan Ampliación,9500
Distrito Federal,Iztapalapa,Santa Maria Aztahuacan,9500
Distrito Federal,Iztapalapa,Santa Martha Acatitla,9510
Distrito Federal,Iztapalapa,Penitenciaria Santa Martha Acatitla,9519
Distrito Federal,Iztapalapa,El Edén,9520
Distrito Federal,Iztapalapa,San Sebastián Tecoloxtitla,9520
Distrito Federal,Iztapalapa,Santa Martha Acatitla Sur,9530
Distrito Federal,Iztapalapa,Monte Alban,9550
Distrito Federal,Iztapalapa,Paraje Zacatepec,9560
Distrito Federal,Iztapalapa,Santa María Aztahuacan,9570
Distrito Federal,Iztapalapa,Artículo 4°. Constitucional,9577
Distrito Federal,Iztapalapa,Fuerte de Loreto,9577
Distrito Federal,Iztapalapa,Cabeza de Juárez 4 o Frente 4,9577
Distrito Federal,Iztapalapa,Ejercito de Agua Prieta,9578
Distrito Federal,Iztapalapa,Cabeza de Juárez 5 o Frente 5,9579
Distrito Federal,Iztapalapa,Las Rosas,9579
Distrito Federal,Iztapalapa,Santiago Acahualtepec,9600
Distrito Federal,Iztapalapa,Santiago Acahualtepec 1ra. Ampliación,9608
Distrito Federal,Iztapalapa,Santiago Acahualtepec 2a. Ampliación,9609
Distrito Federal,Iztapalapa,Lomas de Zaragoza,9620
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Acorralado,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Palmitas,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Mercedes,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Rancho Bajo,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Capilla,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Guadalupe,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Iztlahuaca,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Jardines,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Loma Alta,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Puente,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Ranchito,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Torres,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Corrales,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección Avisadero,9630
Distrito Federal,Iztapalapa,San Miguel Teotongo Sección La Cruz,9630
Distrito Federal,Iztapalapa,Campestre Potrero,9637
Distrito Federal,Iztapalapa,Ampliación Emiliano Zapata,9638
Distrito Federal,Iztapalapa,Lomas de la Estancia,9640
Distrito Federal,Iztapalapa,Xalpa,9640
Distrito Federal,Iztapalapa,San Pablo,9648
Distrito Federal,Iztapalapa,Citlalli,9660
Distrito Federal,Iztapalapa,Palmitas,9670
Distrito Federal,Iztapalapa,Tenorios,9680
Distrito Federal,Iztapalapa,Barranca de Guadalupe,9689
Distrito Federal,Iztapalapa,Iztlahuacán,9690
Distrito Federal,Iztapalapa,Miravalles,9696
Distrito Federal,Iztapalapa,Miguel de La Madrid Hurtado,9698
Distrito Federal,Iztapalapa,Matamoros,9700
Distrito Federal,Iztapalapa,Morelos II,9700
Distrito Federal,Iztapalapa,Santa Cruz Meyehualco,9700
Distrito Federal,Iztapalapa,Desarrollo Urbano Quetzalcoatl,9700
Distrito Federal,Iztapalapa,Carlos Hank Gonzalez,9700
Distrito Federal,Iztapalapa,Cuauhtémoc,9700
Distrito Federal,Iztapalapa,Buenavista,9700
Distrito Federal,Iztapalapa,Prados,9704
Distrito Federal,Iztapalapa,Tejocotes,9704
Distrito Federal,Iztapalapa,Degollado,9704
Distrito Federal,Iztapalapa,Predio San Rafael,9704
Distrito Federal,Iztapalapa,Arboledas Zafiro,9704
Distrito Federal,Iztapalapa,La Magueyera,9704
Distrito Federal,Iztapalapa,Degollado - Mexicatlalli,9705
Distrito Federal,Iztapalapa,Predio Xaltepec,9705
Distrito Federal,Iztapalapa,San José Buenavista,9706
Distrito Federal,Iztapalapa,Predio San Pedro y San Pablo,9706
Distrito Federal,Iztapalapa,Violeta,9708
Distrito Federal,Iztapalapa,Mixcoatl,9708
Distrito Federal,Iztapalapa,Lomas de Santa Cruz,9709
Distrito Federal,Iztapalapa,Los Ángeles Apanoaya,9710
Distrito Federal,Iztapalapa,STUNAM,9719
Distrito Federal,Iztapalapa,Francisco Villa,9720
Distrito Federal,Iztapalapa,La Era,9720
Distrito Federal,Iztapalapa,Sierra del Valle,9730
Distrito Federal,Iztapalapa,Reforma Política,9730
Distrito Federal,Iztapalapa,Presidentes de México,9740
Distrito Federal,Iztapalapa,Anastasio Bustamante,9740
Distrito Federal,Iztapalapa,Insurgentes,9750
Distrito Federal,Iztapalapa,Las Peñas,9750
Distrito Federal,Iztapalapa,La Polvorilla,9750
Distrito Federal,Iztapalapa,Las Torres,9759
Distrito Federal,Iztapalapa,Consejo Agrarista Mexicano,9760
Distrito Federal,Iztapalapa,Presidentes y Plaza de La Constitución,9760
Distrito Federal,Iztapalapa,Residencial del Valle,9767
Distrito Federal,Iztapalapa,Opus 3,9768
Distrito Federal,Iztapalapa,El Triangulo,9769
Distrito Federal,Iztapalapa,Puente Blanco,9770
Distrito Federal,Iztapalapa,Fase II,9779
Distrito Federal,Iztapalapa,Año de Juárez,9780
Distrito Federal,Iztapalapa,INFONAVIT,9780
Distrito Federal,Iztapalapa,Fividesu Avenida 3,9780
Distrito Federal,Iztapalapa,Lomas de San Lorenzo,9780
Distrito Federal,Iztapalapa,El Árbol FOVISSSTE,9780
Distrito Federal,Iztapalapa,El Tesoro,9780
Distrito Federal,Iztapalapa,Reclusorio Oriente,9789
Distrito Federal,Iztapalapa,San Lorenzo Tezonco,9790
Distrito Federal,Iztapalapa,Fuego Nuevo,9800
Distrito Federal,Iztapalapa,Predio Maravillas,9800
Distrito Federal,Iztapalapa,El Mirador,9800
Distrito Federal,Iztapalapa,Estrella Culhuacán,9800
Distrito Federal,Iztapalapa,San Simón Culhuacán,9800
Distrito Federal,Iztapalapa,Pueblo Culhuacán,9800
Distrito Federal,Iztapalapa,Valle de Luces,9800
Distrito Federal,Iztapalapa,San Marcos,9800
Distrito Federal,Iztapalapa,Barrio San Antonio Culhuacán,9800
Distrito Federal,Iztapalapa,San Antonio Culhuacán,9800
Distrito Federal,Iztapalapa,Barrio Tula,9800
Distrito Federal,Iztapalapa,Valle de Luces,9809
Distrito Federal,Iztapalapa,Granjas Esmeralda,9810
Distrito Federal,Iztapalapa,Los Cipreses,9810
Distrito Federal,Iztapalapa,Minerva,9810
Distrito Federal,Iztapalapa,Progreso del Sur,9810
Distrito Federal,Iztapalapa,Valle del Sur,9819
Distrito Federal,Iztapalapa,Santa Isabel Industrial,9820
Distrito Federal,Iztapalapa,Estrella del Sur,9820
Distrito Federal,Iztapalapa,El Santuario,9820
Distrito Federal,Iztapalapa,La Mora Grande,9820
Distrito Federal,Iztapalapa,Ricardo Flores Magon,9820
Distrito Federal,Iztapalapa,Ampliación Ricardo Flores Magón,9828
Distrito Federal,Iztapalapa,Ampliación El Santuario,9829
Distrito Federal,Iztapalapa,Villas San Diego,9829
Distrito Federal,Iztapalapa,Jesús Vela,9830
Distrito Federal,Iztapalapa,Los Ángeles,9830
Distrito Federal,Iztapalapa,El Molino,9830
Distrito Federal,Iztapalapa,Lomas El Manto,9830
Distrito Federal,Iztapalapa,Paraje San Juan,9830
Distrito Federal,Iztapalapa,El Manto,9830
Distrito Federal,Iztapalapa,Cuitlahuac,9836
Distrito Federal,Iztapalapa,San Miguel 8va. Ampliación,9837
Distrito Federal,Iztapalapa,Plan de Iguala,9838
Distrito Federal,Iztapalapa,San Juan Joya,9839
Distrito Federal,Iztapalapa,Alcanfores,9839
Distrito Federal,Iztapalapa,Ampliación Paraje San Juan,9839
Distrito Federal,Iztapalapa,San Lorenzo Tezonco FOVISSSTE,9839
Distrito Federal,Iztapalapa,Los Reyes Culhuacán,9840
Distrito Federal,Iztapalapa,Ampliación Los Reyes,9849
Distrito Federal,Iztapalapa,Cedros,9850
Distrito Federal,Iztapalapa,San Juan Xalpa,9850
Distrito Federal,Iztapalapa,San Juan Xalpa,9850
Distrito Federal,Iztapalapa,Vikingos,9850
Distrito Federal,Iztapalapa,San Nicolás Tolentino,9850
Distrito Federal,Iztapalapa,Carolinas,9850
Distrito Federal,Iztapalapa,San Nicolás Tolentino,9850
Distrito Federal,Iztapalapa,Predio Nautla,9850
Distrito Federal,Iztapalapa,Popular Oriente,9850
Distrito Federal,Iztapalapa,Naranjos,9850
Distrito Federal,Iztapalapa,Santa Maria del Monte,9850
Distrito Federal,Iztapalapa,Lirios FOVISSSTE,9850
Distrito Federal,Iztapalapa,Estado de Veracruz,9856
Distrito Federal,Iztapalapa,Ampliación Veracruzana,9856
Distrito Federal,Iztapalapa,El Tule,9857
Distrito Federal,Iztapalapa,San Francisco INFONAVIT,9857
Distrito Federal,Iztapalapa,San Lorenzo,9857
Distrito Federal,Iztapalapa,Paraje San Juan Cerro,9858
Distrito Federal,Iztapalapa,Benito Juárez,9859
Distrito Federal,Iztapalapa,Reforma Garay INFONAVIT,9860
Distrito Federal,Iztapalapa,Ampliación Bellavista,9860
Distrito Federal,Iztapalapa,Bellavista,9860
Distrito Federal,Iztapalapa,Cerro de La Estrella,9860
Distrito Federal,Iztapalapa,Parque Nacional Cerro  de la Estrella,9860
Distrito Federal,Iztapalapa,España,9860
Distrito Federal,Iztapalapa,El Rodeo,9860
Distrito Federal,Iztapalapa,Sabadell Bellavista,9860
Distrito Federal,Iztapalapa,Viva Sur,9860
Distrito Federal,Iztapalapa,Casa Blanca,9860
Distrito Federal,Iztapalapa,Bertha Von Bloumer,9864
Distrito Federal,Iztapalapa,San Juan Estrella,9868
Distrito Federal,Iztapalapa,Plaza Estrella I,9868
Distrito Federal,Iztapalapa,Plaza Estrella II,9869
Distrito Federal,Iztapalapa,Santa María Tomatlán,9870
Distrito Federal,Iztapalapa,San Andrés Tomatlán,9870
Distrito Federal,Iztapalapa,12 de Diciembre,9870
Distrito Federal,Iztapalapa,San Andrés Tomatlán,9870
Distrito Federal,Iztapalapa,La Loma,9870
Distrito Federal,Iztapalapa,Cooperativa de Trabajadores Sector Pesca,9880
Distrito Federal,Iztapalapa,El Vergel,9880
Distrito Federal,Iztapalapa,Granjas Estrella,9880
Distrito Federal,Iztapalapa,Jacarandas,9880
Distrito Federal,Iztapalapa,22 CTM,9880
Distrito Federal,Iztapalapa,Campestre Estrella,9880
Distrito Federal,Iztapalapa,Triangulo de las Agujas,9885
Distrito Federal,Iztapalapa,Militar Sedena,9885
Distrito Federal,Iztapalapa,Rinconada Estrella,9889
Distrito Federal,Iztapalapa,Lomas Estrella,9890
Distrito Federal,Iztapalapa,Benito Juárez,9890
Distrito Federal,Iztapalapa,Carlos Jonguitud Barrios,9897
Distrito Federal,Iztapalapa,Residencial Venecia,9897
Distrito Federal,Iztapalapa,Villas Estrella,9898
Distrito Federal,Iztapalapa,Lomas Estrella FOVISSSTE,9899
Distrito Federal,Iztapalapa,San Antonio,9900
Distrito Federal,Iztapalapa,San Lorenzo,9900
Distrito Federal,Iztapalapa,Guadalupe,9900
Distrito Federal,Iztapalapa,Los Mirasoles,9910
Distrito Federal,Iztapalapa,La Esperanza,9910
Distrito Federal,Iztapalapa,José López Portillo,9920
Distrito Federal,Iztapalapa,El Rosario,9930
Distrito Federal,Iztapalapa,Jardines de San Lorenzo Tezonco,9940
Distrito Federal,Iztapalapa,USCOVI,9960
Distrito Federal,Iztapalapa,Allapetlalli,9960
Distrito Federal,Iztapalapa,Cooperativa Tlaltenco,9960
Distrito Federal,Iztapalapa,Nueva Generación,9960
Distrito Federal,Iztapalapa,El Molino Tezonco,9960
Distrito Federal,Iztapalapa,La Planta,9960
Distrito Federal,Iztapalapa,Na hal ti,9960
Distrito Federal,Iztapalapa,Celoalliotli,9960
Distrito Federal,Iztapalapa,Huasipungo,9960
Distrito Federal,Iztapalapa,Rinconada del Molino,9960
Distrito Federal,Iztapalapa,Moyocoyani,9960
Distrito Federal,Iztapalapa,Cananea,9969
Distrito Federal,Iztapalapa,Valle de San Lorenzo,9970
Distrito Federal,Iztapalapa,Carmen Serdán,9979
Distrito Federal,La Magdalena Contreras,Lomas Quebradas,10000
Distrito Federal,La Magdalena Contreras,La Malinche,10010
Distrito Federal,La Magdalena Contreras,San Bartolo Ameyalco,10010
Distrito Federal,La Magdalena Contreras,Cuauhtémoc,10020
Distrito Federal,La Magdalena Contreras,Unidad Independencia IMSS,10100
Distrito Federal,La Magdalena Contreras,Puente Sierra,10110
Distrito Federal,La Magdalena Contreras,Batan Viejo,10130
Distrito Federal,La Magdalena Contreras,San Jerónimo Lídice,10200
Distrito Federal,La Magdalena Contreras,Los Capulines,10210
Distrito Federal,La Magdalena Contreras,Bosques de La Magdalena,10290
Distrito Federal,La Magdalena Contreras,San Bernabé Ocotepec,10300
Distrito Federal,La Magdalena Contreras,El Oasis de San Bernabé,10309
Distrito Federal,La Magdalena Contreras,El Tanque,10320
